Transaction ID,Customer ID,Date,Amount,Product,Amount_Normalized,Name,Email,Age,Location
T34344,C4252,2023-10-19,924.60530808685,Headphones,0.9238531885285701,Name_4252,unknown,20.0,Medchal
T34345,C0014,2023-03-02,189.02085561083075,Desk,0.1808271520864145,Name_14,22Q91A6614@mrce.in,16.0,Hyderabad
T34346,C7188,2023-03-16,62.9976696426018,Laptop,0.05352904504432943,Name_7188,22Q91A667188@mrce.in,27.0,Medchal
T34347,C2804,2023-01-17,557.3902978306239,Mouse,0.552923225729167,Name_2804,22Q91A662804@mrce.in,17.0,Kerala
T34348,C0889,2023-12-11,113.11877334201066,Cable,0.10415720187733718,Name_889,unknown,26.0,Warangal
T34349,C9389,2023-01-12,581.314240813941,Headphones,0.5770891967079265,Name_9389,22Q91A669389@mrce.in,19.0,Guntur
T34350,C4541,2023-01-03,526.2065480670526,Desk,0.5214240037020595,Name_4541,22Q91A664541@mrce.in,19.0,Nizamabad
T34351,C8091,,673.2238415320186,Mouse,0.6699286063809587,Name_8091,22Q91A668091@mrce.in,16.0,Karimnagar
T34352,C2170,2023-03-24,868.5928771845252,Monitor,0.8672741045297804,Name_2170,22Q91A662170@mrce.in,26.0,Guntur
T34353,C3652,2023-05-27,363.4394251390853,Monitor,0.3570102374714534,Name_3652,22Q91A663652@mrce.in,20.0,Guntur
T34355,C8241,2023-03-25,508.525040949489,Mouse,0.5035636205636389,Name_8241,22Q91A668241@mrce.in,19.0,Guntur
T34356,C0181,2023-03-16,186.06732808197444,Cable,0.17784374502023478,Name_181,22Q91A66181@mrce.in,22.0,Visakhapatnam
T34357,C3879,2023-10-05,394.3277414532217,Speaker,0.3882110372790221,Name_3879,22Q91A663879@mrce.in,18.0,Vijayawada
T34358,C9610,2023-01-01,518.0603447560222,Speaker,0.5131953888395884,Name_9610,22Q91A669610@mrce.in,21.0,Karimnagar
T34359,C3465,2023-02-22,91.35395724685942,Cable,0.08217220072262629,Name_3465,22Q91A663465@mrce.in,21.0,Hyderabad
T34360,C0530,2023-06-21,217.8402461772488,Laptop,0.20993809573559685,Name_530,22Q91A66530@mrce.in,16.0,Visakhapatnam
T34362,C4680,2023-01-08,632.3725395731124,Speaker,0.6286640297903907,Name_4680,22Q91A664680@mrce.in,16.0,Kerala
T34363,C7941,2023-05-25,625.98346670342,Webcam,0.6222103214841207,Name_7941,22Q91A667941@mrce.in,19.0,Visakhapatnam
T34364,C1287,2023-07-17,242.71093396548736,Monitor,0.2350603893195381,Name_1287,unknown,25.0,Nizamabad
T34365,C2191,2023-09-08,956.5519169279098,Laptop,0.9561229871425022,Name_2191,22Q91A662191@mrce.in,17.0,Secunderabad
T34366,C8899,2023-05-15,276.20300377482533,Monitor,0.2688912836497682,Name_8899,unknown,17.0,Medchal
T34368,C1562,2023-11-15,542.8386905326553,Chair,0.5382244062284586,Name_1562,22Q91A661562@mrce.in,17.0,Secunderabad
T34369,C5629,2023-12-17,363.6048529761213,Desk,0.35717733886906494,Name_5629,22Q91A665629@mrce.in,21.0,Nizamabad
T34370,C2612,2023-03-09,550.9949336608776,Speaker,0.5464631624765308,Name_2612,unknown,24.0,Vijayawada
T34371,C6561,2023-03-05,384.1426815986246,Desk,0.37792293965921264,Name_6561,22Q91A666561@mrce.in,24.0,Guntur
T34372,C0661,2023-09-11,515.9227261882436,Chair,0.5110361449261324,Name_661,22Q91A66661@mrce.in,19.0,Hyderabad
T34373,C3179,2023-09-20,595.1970021481135,Speaker,0.5911124038247719,Name_3179,22Q91A663179@mrce.in,19.0,Vijayawada
T34374,C3390,2023-12-22,124.1653803456075,Headphones,0.11531556253924133,Name_3390,22Q91A663390@mrce.in,17.0,Vijayawada
T34375,C3064,2023-08-15,712.7536767519173,Laptop,0.7098583475354735,Name_3064,22Q91A663064@mrce.in,21.0,Medchal
T34377,C8128,2023-09-07,91.62029642498555,Desk,0.08244123433692602,Name_8128,22Q91A668128@mrce.in,20.0,Karimnagar
T34378,C2841,2023-06-13,56.38001826877113,Headphones,0.04684444580585696,Name_2841,22Q91A662841@mrce.in,18.0,Visakhapatnam
T34379,C6310,2023-11-25,752.3782620154934,Speaker,0.749883797278131,Name_6310,22Q91A666310@mrce.in,24.0,Guntur
T34380,C7193,2023-09-24,952.3139738605884,Headphones,0.9518421706714907,Name_7193,22Q91A667193@mrce.in,17.0,Secunderabad
T34381,C6055,2023-09-22,393.24755504654814,Cable,0.387119923102169,Name_6055,22Q91A666055@mrce.in,26.0,Visakhapatnam
T34382,C6147,2023-01-25,895.6540139313215,Mouse,0.8946090068797546,Name_6147,22Q91A666147@mrce.in,17.0,Visakhapatnam
T34383,C6562,2023-04-14,855.9160235047536,Desk,0.8544690047040131,Name_6562,22Q91A666562@mrce.in,17.0,Visakhapatnam
T34384,C8561,2023-09-28,210.42558734284924,Headphones,0.2024484260630662,Name_8561,22Q91A668561@mrce.in,19.0,Secunderabad
T34385,C0539,2023-09-10,599.4196575915813,Monitor,0.5953777780137718,Name_539,22Q91A66539@mrce.in,20.0,Nizamabad
T34386,C2928,2023-02-27,26.52003206934853,Chair,0.016682379275912526,Name_2928,22Q91A662928@mrce.in,26.0,Secunderabad
T34387,C2394,2023-01-24,882.760317467071,Cable,0.8815848705665518,Name_2394,22Q91A662394@mrce.in,27.0,Vijayawada
T34388,C8923,2023-03-13,525.7745440071092,Laptop,0.5209876292472893,Name_8923,22Q91A668923@mrce.in,27.0,Secunderabad
T34389,C0897,2023-04-03,959.2305668977524,Headphones,0.9588287358344554,Name_897,22Q91A66897@mrce.in,25.0,Nizamabad
T34390,C6868,2023-05-07,353.66882741829045,Desk,0.3471407949163313,Name_6868,22Q91A666868@mrce.in,21.0,Visakhapatnam
T34391,C6346,2023-06-23,32.97433831344425,Keyboard,0.023201980893907084,Name_6346,unknown,21.0,Secunderabad
T34392,C2369,2023-01-18,293.8312181449437,Speaker,0.286697834901487,Name_2369,22Q91A662369@mrce.in,27.0,Guntur
T34393,C4560,2023-03-04,341.4679050080253,Keyboard,0.33481644114713155,Name_4560,22Q91A664560@mrce.in,26.0,Hyderabad
T34394,C7748,2023-04-21,497.5292361405722,Cable,0.492456576039846,Name_7748,22Q91A667748@mrce.in,26.0,Karimnagar
T34395,C2381,2023-06-01,163.23387868626526,Monitor,0.15477929967247314,Name_2381,22Q91A662381@mrce.in,27.0,Warangal
T34397,C9546,2023-06-08,84.66849885890761,Monitor,0.07541910849633193,Name_9546,22Q91A669546@mrce.in,26.0,Guntur
T34398,C3136,2023-08-27,239.9479005491328,Mouse,0.23226940351090578,Name_3136,22Q91A663136@mrce.in,24.0,Kerala
T34399,C2278,2023-08-26,15.331847348655094,Speaker,0.005381008617496458,Name_2278,22Q91A662278@mrce.in,24.0,Kerala
T34400,C8203,2023-10-26,544.3002090849417,Keyboard,0.5397007103203092,Name_8203,22Q91A668203@mrce.in,24.0,Vijayawada
T34401,C1657,,222.80056398816384,Speaker,0.21494859489736076,Name_1657,22Q91A661657@mrce.in,22.0,Hyderabad
T34402,C9440,2023-08-12,603.950447184963,Monitor,0.5999544036101828,Name_9440,22Q91A669440@mrce.in,26.0,Karimnagar
T34403,C1661,2023-07-19,568.5256424979497,Headphones,0.5641712217746653,Name_1661,22Q91A661661@mrce.in,17.0,Kerala
T34404,C1764,2023-05-13,787.4593442486216,Desk,0.7853197793710675,Name_1764,22Q91A661764@mrce.in,20.0,Nizamabad
T34405,C8734,2023-12-02,700.6038257464801,Mouse,0.6975855818380132,Name_8734,22Q91A668734@mrce.in,20.0,Medchal
T34406,C1530,,57.90163269877908,Keyboard,0.048381453738958774,Name_1530,22Q91A661530@mrce.in,26.0,Hyderabad
T34407,C7866,2023-07-10,522.8731936595725,Monitor,0.5180569272159946,Name_7866,22Q91A667866@mrce.in,23.0,Vijayawada
T34408,C5839,2023-08-19,862.625336444048,Mouse,0.8612461928076407,Name_5839,22Q91A665839@mrce.in,23.0,Visakhapatnam
T34409,C6911,2023-07-12,75.6808142495291,Desk,0.06634049943979212,Name_6911,22Q91A666911@mrce.in,26.0,Kerala
T34410,C9373,2023-03-04,952.199890861191,Cable,0.9517269335446287,Name_9373,unknown,19.0,Nizamabad
T34411,C2618,2023-11-19,992.0162525818791,Chair,0.9919460998623597,Name_2618,22Q91A662618@mrce.in,23.0,Karimnagar
T34412,C2755,2023-02-21,428.8474255161008,Laptop,0.42307994178365166,Name_2755,22Q91A662755@mrce.in,18.0,Secunderabad
T34413,C9121,2023-12-03,322.04541283585297,Chair,0.31519746017500655,Name_9121,22Q91A669121@mrce.in,22.0,Kerala
T34414,C8102,2023-03-24,846.6876829908758,Laptop,0.845147305133169,Name_8102,22Q91A668102@mrce.in,21.0,Karimnagar
T34415,C1427,2023-11-29,869.0361950074758,Webcam,0.8677219072039157,Name_1427,unknown,22.0,Karimnagar
T34416,C8068,2023-08-30,825.4626876588712,Speaker,0.8237075858705373,Name_8068,22Q91A668068@mrce.in,20.0,Guntur
T34417,C5209,2023-06-20,812.485778719821,Webcam,0.8105993952585727,Name_5209,22Q91A665209@mrce.in,21.0,Karimnagar
T34418,C6223,,683.9351651112154,Mouse,0.6807482917037116,Name_6223,22Q91A666223@mrce.in,26.0,Secunderabad
T34419,C7809,2023-10-24,43.771762042115405,Cable,0.03410863740342944,Name_7809,22Q91A667809@mrce.in,18.0,Hyderabad
T34420,C2062,2023-06-08,581.507520068888,Laptop,0.5772844312839787,Name_2062,22Q91A662062@mrce.in,25.0,Visakhapatnam
T34421,C2564,2023-10-18,286.19713125002943,Cable,0.27898651731138596,Name_2564,unknown,20.0,Warangal
T34422,C2804,2023-07-27,599.6615480329223,Webcam,0.5956221155541832,Name_2804,22Q91A662804@mrce.in,17.0,Kerala
T34423,C6210,2023-11-09,308.7472225574027,Headphones,0.3017647379618184,Name_6210,unknown,21.0,Kerala
T34424,C2294,2023-11-05,296.31869282970484,Chair,0.28921047427219,Name_2294,22Q91A662294@mrce.in,25.0,Nizamabad
T34425,C1626,2023-10-13,266.3495003044996,Webcam,0.2589380966241577,Name_1626,22Q91A661626@mrce.in,18.0,Kerala
T34426,C5810,2023-09-09,382.0998462894327,Webcam,0.37585943788482945,Name_5810,22Q91A665810@mrce.in,,Visakhapatnam
T34427,C0572,,376.188366439891,Keyboard,0.36988815419697063,Name_572,22Q91A66572@mrce.in,22.0,Kerala
T34428,C7400,2023-07-24,864.9802128838893,Monitor,0.8636248924953742,Name_7400,22Q91A667400@mrce.in,25.0,Guntur
T34429,C2401,2023-12-24,411.1597987564296,Laptop,0.4052133770933992,Name_2401,22Q91A662401@mrce.in,19.0,Nizamabad
T34430,C9904,2023-09-06,370.57117022483817,Desk,0.36421413128153296,Name_9904,22Q91A669904@mrce.in,20.0,Medchal
T34431,C8575,2023-05-29,261.6264449969416,Cable,0.2541672602460107,Name_8575,22Q91A668575@mrce.in,16.0,Medchal
T34432,C5830,2023-06-07,551.7555838689847,Chair,0.5472315078478153,Name_5830,22Q91A665830@mrce.in,27.0,Hyderabad
T34434,C1950,2023-10-05,978.4796308798282,Keyboard,0.9782725341198596,Name_1950,22Q91A661950@mrce.in,23.0,Visakhapatnam
T34435,C5531,2023-11-14,476.2822808451653,Laptop,0.4709946746545328,Name_5531,22Q91A665531@mrce.in,19.0,Visakhapatnam
T34436,C5203,2023-10-14,13.556366277309568,Speaker,0.0035875657860454414,Name_5203,22Q91A665203@mrce.in,17.0,Hyderabad
T34437,C5431,2023-09-23,357.4473983462745,Keyboard,0.3509575919823719,Name_5431,22Q91A665431@mrce.in,17.0,Visakhapatnam
T34438,C3498,2023-10-13,197.59410161793448,Speaker,0.18948712984785246,Name_3498,22Q91A663498@mrce.in,24.0,Visakhapatnam
T34439,C5497,2023-08-10,358.10905748243846,Desk,0.35162594483263243,Name_5497,22Q91A665497@mrce.in,24.0,Vijayawada
T34440,C4931,2023-05-23,262.0061192102113,Speaker,0.25455077545609367,Name_4931,22Q91A664931@mrce.in,21.0,Medchal
T34441,C3395,2023-03-15,229.1606162248827,Keyboard,0.22137298898169375,Name_3395,22Q91A663395@mrce.in,26.0,Karimnagar
T34442,C9396,2023-06-16,207.6242327126454,Mouse,0.19961873136174013,Name_9396,unknown,17.0,Kerala
T34443,C0774,2023-12-13,916.6478593553936,Keyboard,0.9158152377926301,Name_774,22Q91A66774@mrce.in,18.0,Nizamabad
T34444,C7794,2023-09-16,42.71569596950291,Desk,0.03304188757543484,Name_7794,22Q91A667794@mrce.in,17.0,Secunderabad
T34445,C2598,2023-04-09,786.6778094249809,Monitor,0.7845303381037912,Name_2598,22Q91A662598@mrce.in,21.0,Kerala
T34446,C9596,2023-02-21,129.48682972424288,Headphones,0.12069084667775962,Name_9596,22Q91A669596@mrce.in,26.0,Hyderabad
T34447,C7982,2023-07-29,56.829344903194354,Cable,0.047298318079964416,Name_7982,22Q91A667982@mrce.in,22.0,Warangal
T34448,C3062,2023-12-10,351.3114325054089,Desk,0.344759551277275,Name_3062,unknown,26.0,Hyderabad
T34449,C3326,2023-09-26,652.7031018099602,Headphones,0.6492002673721361,Name_3326,22Q91A663326@mrce.in,18.0,Vijayawada
T34450,C1404,2023-02-13,989.54278027963,Cable,0.9894476045301062,Name_1404,22Q91A661404@mrce.in,21.0,Guntur
T34451,C3321,2023-09-07,269.4741515667442,Headphones,0.2620943586071762,Name_3321,22Q91A663321@mrce.in,16.0,Warangal
T34452,C7240,2023-01-17,266.79816645220234,Monitor,0.2593913017296914,Name_7240,22Q91A667240@mrce.in,23.0,Secunderabad
T34453,C6650,2023-11-27,157.81964505564562,Webcam,0.14931029262455395,Name_6650,22Q91A666650@mrce.in,17.0,Guntur
T34454,C7421,2023-05-25,820.1465089148836,Headphones,0.8183376256873564,Name_7421,22Q91A667421@mrce.in,24.0,Medchal
T34455,C7140,2023-11-04,797.7511800032595,Cable,0.795715733095676,Name_7140,22Q91A667140@mrce.in,27.0,Guntur
T34456,C0870,2023-06-26,471.54051853404223,Monitor,0.466204942022304,Name_870,22Q91A66870@mrce.in,19.0,Hyderabad
T34457,C6443,2023-12-05,349.749033383232,Monitor,0.34318134605123446,Name_6443,22Q91A666443@mrce.in,25.0,Hyderabad
T34458,C9276,2023-03-12,228.9066288756228,Keyboard,0.22111643215427335,Name_9276,22Q91A669276@mrce.in,26.0,Guntur
T34459,C0974,2023-10-17,464.4124457221533,Laptop,0.4590047576368658,Name_974,22Q91A66974@mrce.in,20.0,Hyderabad
T34460,C9418,2023-08-09,811.0399238129147,Laptop,0.8091389132743044,Name_9418,22Q91A669418@mrce.in,26.0,Hyderabad
T34461,C9995,2023-06-07,697.9680738134286,Monitor,0.6949231651633979,Name_9995,22Q91A669995@mrce.in,17.0,Kerala
T34462,C1189,2023-04-16,499.56980060218086,Laptop,0.49451778399348095,Name_1189,22Q91A661189@mrce.in,26.0,Nizamabad
T34463,C5148,2023-01-29,540.9106926393913,Cable,0.5362769036295677,Name_5148,22Q91A665148@mrce.in,19.0,Warangal
T34464,C3444,2023-06-25,575.0670327901053,Headphones,0.5707787884316836,Name_3444,22Q91A663444@mrce.in,20.0,Hyderabad
T34465,C5685,2023-03-09,764.4951134395149,Webcam,0.7621232295519429,Name_5685,22Q91A665685@mrce.in,27.0,Hyderabad
T34467,C2024,2023-11-04,523.9166777024892,Speaker,0.5191109677274399,Name_2024,unknown,17.0,Karimnagar
T34468,C6741,2023-03-16,226.7554639826536,Headphones,0.2189435048734204,Name_6741,22Q91A666741@mrce.in,24.0,Visakhapatnam
T34469,C5469,2023-12-04,907.6782792555666,Monitor,0.906754916400992,Name_5469,22Q91A665469@mrce.in,27.0,Nizamabad
T34470,C0439,2023-03-26,918.0337109563824,Keyboard,0.9172151094439593,Name_439,22Q91A66439@mrce.in,23.0,Visakhapatnam
T34471,C0165,2023-02-27,202.96172794615177,Monitor,0.194909058087816,Name_165,unknown,27.0,Kerala
T34472,C5679,2023-03-02,873.4573930324888,Desk,0.8721878325423232,Name_5679,22Q91A665679@mrce.in,25.0,Visakhapatnam
T34473,C7836,,737.331278737428,Laptop,0.7346845902966909,Name_7836,22Q91A667836@mrce.in,24.0,Vijayawada
T34474,C3338,,510.3357790047557,Keyboard,0.5053926770583907,Name_3338,22Q91A663338@mrce.in,27.0,Visakhapatnam
T34475,C3351,2023-08-14,739.5009048038461,Laptop,0.7368761655145546,Name_3351,22Q91A663351@mrce.in,27.0,Medchal
T34476,C0988,2023-12-03,84.33744451833395,Headphones,0.0750847050247857,Name_988,22Q91A66988@mrce.in,18.0,Guntur
T34477,C2530,,934.7830670836796,Mouse,0.9341339114310494,Name_2530,22Q91A662530@mrce.in,26.0,Karimnagar
T34478,C4613,2023-07-31,608.0789403786292,Desk,0.6041246629513675,Name_4613,22Q91A664613@mrce.in,27.0,Vijayawada
T34480,C5757,2023-12-05,389.0954752649248,Mouse,0.38292583855790413,Name_5757,22Q91A665757@mrce.in,25.0,Visakhapatnam
T34481,C8106,2023-12-18,417.0398940993197,Mouse,0.4111529587713739,Name_8106,22Q91A668106@mrce.in,18.0,Kerala
T34482,C1327,2023-11-22,876.9022627028614,Webcam,0.8756675524420858,Name_1327,22Q91A661327@mrce.in,22.0,Hyderabad
T34483,C8220,2023-12-04,729.7312645726114,Desk,0.7270076901354929,Name_8220,22Q91A668220@mrce.in,17.0,Hyderabad
T34484,C6925,2023-06-25,94.20827376097904,Headphones,0.08505539309992416,Name_6925,22Q91A666925@mrce.in,16.0,Visakhapatnam
T34485,C4594,2023-09-26,33.204938236162526,Headphones,0.023434913694491008,Name_4594,22Q91A664594@mrce.in,22.0,Karimnagar
T34486,C6663,2023-04-29,46.046003226877296,Keyboard,0.03640588608471832,Name_6663,22Q91A666663@mrce.in,25.0,Vijayawada
T34487,C0194,2023-06-03,42.52286707872024,Webcam,0.03284710791968286,Name_194,22Q91A66194@mrce.in,25.0,Karimnagar
T34488,C8784,2023-01-08,332.9485034872257,Desk,0.32621085259295346,Name_8784,22Q91A668784@mrce.in,19.0,Nizamabad
T34489,C2490,2023-10-09,262.75287629884576,Cable,0.255305087157334,Name_2490,22Q91A662490@mrce.in,16.0,Medchal
T34490,C6402,2023-09-03,802.6612518487177,Keyboard,0.8006754779756781,Name_6402,22Q91A666402@mrce.in,20.0,Visakhapatnam
T34491,C8305,2023-05-14,689.7771944484525,Webcam,0.6866494222790178,Name_8305,unknown,20.0,Kerala
T34492,C9510,2023-05-24,165.93521236147708,Keyboard,0.15750796155085317,Name_9510,22Q91A669510@mrce.in,19.0,Vijayawada
T34493,C1738,2023-08-15,581.89423251385,Mouse,0.5776750559284445,Name_1738,22Q91A661738@mrce.in,21.0,Kerala
T34494,C2062,2023-02-03,941.848751298196,Mouse,0.9412710760611503,Name_2062,22Q91A662062@mrce.in,25.0,Visakhapatnam
T34495,C9883,2023-10-23,596.6411162444118,Mouse,0.5925711273874179,Name_9883,22Q91A669883@mrce.in,18.0,Hyderabad
T34497,C9587,2023-10-12,808.0633139306083,Mouse,0.8061321903406699,Name_9587,22Q91A669587@mrce.in,26.0,Kerala
T34498,C6841,2023-07-28,836.2383472275105,Speaker,0.8345922580416053,Name_6841,22Q91A666841@mrce.in,,Kerala
T34499,C3560,2023-03-23,386.9882695938626,Mouse,0.3807973152150472,Name_3560,22Q91A663560@mrce.in,22.0,Karimnagar
T34500,C5462,2023-09-05,186.11771351512436,Monitor,0.17789464018062295,Name_5462,22Q91A665462@mrce.in,24.0,Medchal
T34501,C7600,2023-12-21,825.7366871355977,Webcam,0.8239843572793047,Name_7600,22Q91A667600@mrce.in,23.0,Visakhapatnam
T34503,C3252,2023-12-30,687.1350168297562,Desk,0.6839805149129257,Name_3252,22Q91A663252@mrce.in,26.0,Visakhapatnam
T34504,C5054,2023-10-22,458.5001153251159,Mouse,0.4530326147968968,Name_5054,unknown,20.0,Guntur
T34506,C1129,2023-12-12,779.1860067393975,Laptop,0.7769627441497072,Name_1129,22Q91A661129@mrce.in,19.0,Visakhapatnam
T34507,C6866,2023-03-22,218.93910193002608,Cable,0.21104806812810661,Name_6866,22Q91A666866@mrce.in,20.0,Warangal
T34508,C6473,2023-12-10,262.4394186547698,Desk,0.25498845840031464,Name_6473,22Q91A666473@mrce.in,21.0,Guntur
T34509,C7417,2023-03-15,171.52939073182,Mouse,0.16315873376018267,Name_7417,22Q91A667417@mrce.in,23.0,Vijayawada
T34510,C1697,2023-11-11,883.7040371460864,Speaker,0.8825381374419609,Name_1697,unknown,16.0,Nizamabad
T34511,C8325,2023-01-03,492.6083140241192,Laptop,0.4874858711214357,Name_8325,unknown,19.0,Visakhapatnam
T34512,C7408,2023-08-15,129.58967926921392,Speaker,0.12079473670628385,Name_7408,22Q91A667408@mrce.in,26.0,Hyderabad
T34513,C7246,,766.098299343747,Webcam,0.7637426341819509,Name_7246,unknown,16.0,Kerala
T34514,C4666,2023-10-08,556.3016110813722,Desk,0.5518235252155133,Name_4666,22Q91A664666@mrce.in,24.0,Medchal
T34515,C4221,2023-08-01,761.9834246049755,Mouse,0.7595861310675719,Name_4221,22Q91A664221@mrce.in,24.0,Guntur
T34516,C7575,2023-07-13,667.3213647266365,Mouse,0.6639664168170925,Name_7575,unknown,20.0,Karimnagar
T34517,C6171,2023-12-06,768.5932563157476,Mouse,0.7662628315348982,Name_6171,unknown,20.0,Hyderabad
T34518,C0312,2023-03-04,140.99353919874272,Desk,0.1323139644646432,Name_312,unknown,21.0,Karimnagar
T34519,C9978,2023-08-13,149.66962876320022,Laptop,0.141077826206414,Name_9978,22Q91A669978@mrce.in,16.0,Secunderabad
T34520,C5435,2023-11-02,507.1043273874219,Chair,0.5021285342681238,Name_5435,22Q91A665435@mrce.in,21.0,Nizamabad
T34522,C5555,2023-09-05,668.2305207371326,Speaker,0.6648847703585691,Name_5555,22Q91A665555@mrce.in,19.0,Medchal
T34523,C1597,2023-10-25,795.002749407657,Speaker,0.7929394978381025,Name_1597,22Q91A661597@mrce.in,22.0,Secunderabad
T34524,C0122,2023-11-15,369.1325209494354,Monitor,0.36276092782496894,Name_122,22Q91A66122@mrce.in,16.0,Warangal
T34525,C0751,2023-04-15,43.72691999256445,Speaker,0.03406334170661089,Name_751,22Q91A66751@mrce.in,27.0,Karimnagar
T34526,C0106,2023-02-28,123.00382285650863,Monitor,0.1141422540845565,Name_106,22Q91A66106@mrce.in,16.0,Warangal
T34527,C6935,2023-07-29,297.876803923776,Keyboard,0.2907843480900328,Name_6935,22Q91A666935@mrce.in,17.0,Kerala
T34528,C9252,2023-04-05,920.8322316155808,Speaker,0.9200419415042433,Name_9252,22Q91A669252@mrce.in,22.0,Vijayawada
T34529,C3239,2023-03-31,736.653968106101,Keyboard,0.7340004276119836,Name_3239,22Q91A663239@mrce.in,23.0,Secunderabad
T34530,C1245,2023-12-10,606.2100513608019,Laptop,0.6022368672063754,Name_1245,22Q91A661245@mrce.in,21.0,Guntur
T34531,C8268,2023-02-20,902.0097369937224,Cable,0.9010290279934196,Name_8268,22Q91A668268@mrce.in,19.0,Medchal
T34532,C6866,2023-07-22,13.789273382594246,Speaker,0.00382282910994574,Name_6866,22Q91A666866@mrce.in,20.0,Warangal
T34533,C9202,2023-02-21,524.713152145815,Chair,0.5199154997519543,Name_9202,22Q91A669202@mrce.in,23.0,Hyderabad
T34534,C3283,2023-07-12,705.346479923031,Keyboard,0.7023762153582797,Name_3283,22Q91A663283@mrce.in,18.0,Secunderabad
T34535,C2276,2023-05-20,37.03919937751317,Keyboard,0.027307964367261753,Name_2276,22Q91A662276@mrce.in,18.0,Medchal
T34536,C3809,2023-04-12,727.6910988706602,Mouse,0.7249468849755912,Name_3809,unknown,22.0,Secunderabad
T34537,C8645,2023-04-30,662.1763868328086,Monitor,0.6587693894476783,Name_8645,22Q91A668645@mrce.in,21.0,Guntur
T34539,C4583,2023-12-30,960.9016674521038,Monitor,0.9605167421771893,Name_4583,22Q91A664583@mrce.in,26.0,Warangal
T34540,C2716,2023-03-17,190.01022512893425,Desk,0.18182653062023024,Name_2716,22Q91A662716@mrce.in,25.0,Nizamabad
T34541,C1498,2023-05-11,972.3126580000168,Monitor,0.9720431726912588,Name_1498,22Q91A661498@mrce.in,24.0,Kerala
T34542,C2839,2023-06-01,919.3600926520744,Speaker,0.9185549095591495,Name_2839,22Q91A662839@mrce.in,22.0,Hyderabad
T34543,C6037,2023-08-06,802.9429498538232,Monitor,0.8009600257954459,Name_6037,22Q91A666037@mrce.in,21.0,Warangal
T34544,C5067,2023-03-20,920.186727029882,Desk,0.919389906632921,Name_5067,22Q91A665067@mrce.in,19.0,Hyderabad
T34545,C0490,2023-12-17,964.5814449535357,Keyboard,0.9642337463670884,Name_490,22Q91A66490@mrce.in,26.0,Vijayawada
T34547,C1936,2023-08-01,426.0271972693022,Laptop,0.42023118252966335,Name_1936,22Q91A661936@mrce.in,16.0,Nizamabad
T34548,C2750,2023-12-07,316.407613891453,Keyboard,0.3095026261014821,Name_2750,22Q91A662750@mrce.in,21.0,Vijayawada
T34549,C9296,2023-04-29,233.03260398179305,Mouse,0.22528414793357965,Name_9296,22Q91A669296@mrce.in,17.0,Vijayawada
T34551,C9792,2023-01-12,782.8465347461305,Webcam,0.7806603041062466,Name_9792,22Q91A669792@mrce.in,27.0,Visakhapatnam
T34552,C7465,2023-10-31,382.831142201429,Mouse,0.37659813199551645,Name_7465,22Q91A667465@mrce.in,27.0,Nizamabad
T34553,C7778,2023-04-11,824.7876142027955,Laptop,0.8230256829935978,Name_7778,22Q91A667778@mrce.in,24.0,Karimnagar
T34554,C8418,2023-07-29,502.689380544433,Laptop,0.497668923352196,Name_8418,22Q91A668418@mrce.in,27.0,Visakhapatnam
T34555,C6287,2023-03-15,251.49090496958507,Laptop,0.24392918342372624,Name_6287,22Q91A666287@mrce.in,18.0,Warangal
T34556,C9907,2023-07-17,618.2199007518316,Cable,0.6143682149547496,Name_9907,22Q91A669907@mrce.in,20.0,Guntur
T34557,C4150,2023-07-04,934.7746157410396,Monitor,0.9341253745898976,Name_4150,22Q91A664150@mrce.in,22.0,Vijayawada
T34558,C5849,2023-10-12,174.13792192340603,Monitor,0.16579365431307877,Name_5849,22Q91A665849@mrce.in,20.0,Vijayawada
T34559,C7657,2023-06-06,513.0652486541248,Keyboard,0.508149759550188,Name_7657,22Q91A667657@mrce.in,23.0,Karimnagar
T34560,C2346,,79.5859912893207,Mouse,0.07028518343591811,Name_2346,22Q91A662346@mrce.in,24.0,Guntur
T34561,C5550,2023-06-23,769.9592108933545,Laptop,0.7676426048734223,Name_5550,22Q91A665550@mrce.in,27.0,Nizamabad
T34562,C6681,2023-08-26,877.603156776634,Desk,0.8763755371525404,Name_6681,22Q91A666681@mrce.in,24.0,Nizamabad
T34563,C8771,2023-01-09,192.34253611451152,Cable,0.18418243656893635,Name_8771,22Q91A668771@mrce.in,22.0,Guntur
T34564,C1699,2023-09-09,149.22914903142694,Laptop,0.14063289033517454,Name_1699,22Q91A661699@mrce.in,18.0,Visakhapatnam
T34565,C6985,2023-02-01,42.7188196929154,Keyboard,0.03304504290018146,Name_6985,22Q91A666985@mrce.in,20.0,Secunderabad
T34566,C6038,2023-05-21,733.7297621271816,Mouse,0.7310466387289487,Name_6038,22Q91A666038@mrce.in,18.0,Karimnagar
T34567,C5257,2023-06-30,51.649457347854494,Webcam,0.042066027883366365,Name_5257,unknown,26.0,Vijayawada
T34568,C6552,2023-11-27,971.4932364470832,Monitor,0.9712154614113342,Name_6552,22Q91A666552@mrce.in,23.0,Visakhapatnam
T34569,C0279,2023-04-08,251.11207000752623,Chair,0.24354651595518909,Name_279,22Q91A66279@mrce.in,21.0,Vijayawada
T34570,C1469,2023-11-06,599.5984970817562,Chair,0.5955584267443108,Name_1469,22Q91A661469@mrce.in,26.0,Karimnagar
